# x_m,y_m,w_tr_right_m,w_tr_left_m
-4966.300537,455.376176,7.500000,7.500000
-5019.086624,465.415248,7.500000,7.500000
-5071.872711,475.454319,7.500000,7.500000
-5124.119818,487.953886,7.500000,7.500000
-5176.268838,500.901229,7.500000,7.500000
-5228.311921,514.197080,7.500000,7.500000
-5278.844587,532.461899,7.500000,7.500000
-5329.377253,550.726718,7.500000,7.500000
-5379.909919,568.991537,7.500000,7.500000
-5430.442585,587.256356,7.500000,7.500000
-5480.975251,605.521175,7.500000,7.500000
-5531.507917,623.785994,7.500000,7.500000
-5580.969358,644.593874,7.500000,7.500000
-5629.340258,667.990668,7.500000,7.500000
-5677.711158,691.387462,7.500000,7.500000
-5726.082058,714.784256,7.500000,7.500000
-5773.413787,740.173420,7.500000,7.500000
-5820.282110,766.451058,7.500000,7.500000
-5867.150433,792.728695,7.500000,7.500000
-5914.018757,819.006332,7.500000,7.500000
-5960.887080,845.283969,7.500000,7.500000
-6007.367123,872.234734,7.500000,7.500000
-6053.545085,899.707262,7.500000,7.500000
-6099.647753,927.306138,7.500000,7.500000
-6145.750421,954.905014,7.500000,7.500000
-6191.845697,982.516208,7.500000,7.500000
-6237.890140,1010.212114,7.500000,7.500000
-6283.934583,1037.908020,7.500000,7.500000
-6329.933586,1065.678888,7.500000,7.500000
-6375.787461,1093.689173,7.500000,7.500000
-6421.641336,1121.699459,7.500000,7.500000
-6467.495211,1149.709744,7.500000,7.500000
-6513.349086,1177.720030,7.500000,7.500000
-6559.190146,1205.751269,7.500000,7.500000
-6605.013419,1233.811588,7.500000,7.500000
-6650.836693,1261.871908,7.500000,7.500000
-6696.659967,1289.932227,7.500000,7.500000
-6742.471399,1318.011867,7.500000,7.500000
-6788.272510,1346.108347,7.500000,7.500000
-6834.073621,1374.204826,7.500000,7.500000
-6879.435430,1403.004364,7.500000,7.500000
-6924.767254,1431.851889,7.500000,7.500000
-6970.090578,1460.712594,7.500000,7.500000
-7015.071836,1490.103756,7.500000,7.500000
-7060.053093,1519.494919,7.500000,7.500000
-7105.034350,1548.886081,7.500000,7.500000
-7150.031199,1578.253257,7.500000,7.500000
-7195.152287,1607.429298,7.500000,7.500000
-7240.273374,1636.605340,7.500000,7.500000
-7285.334473,1665.872903,7.500000,7.500000
-7330.089506,1695.607411,7.500000,7.500000
-7374.844539,1725.341920,7.500000,7.500000
-7419.599572,1755.076428,7.500000,7.500000
