# x_m,y_m,w_tr_right_m,w_tr_left_m
4463.185890,589.467063,7.500000,7.500000
4507.229090,551.482222,7.500000,7.500000
4551.222933,513.438365,7.500000,7.500000
4595.216776,475.394509,7.500000,7.500000
4639.210620,437.350653,7.500000,7.500000
4683.204463,399.306796,7.500000,7.500000
4727.335468,361.422965,7.500000,7.500000
4771.660896,323.765964,7.500000,7.500000
4815.986324,286.108964,7.500000,7.500000
4860.828389,249.070056,7.500000,7.500000
4905.751548,212.128169,7.500000,7.500000
4950.674707,175.186282,7.500000,7.500000
4995.597866,138.244394,7.500000,7.500000
5040.348519,101.094791,7.500000,7.500000
5084.911587,63.719314,7.500000,7.500000
5129.459895,26.326258,7.500000,7.500000
5173.985325,-11.094049,7.500000,7.500000
5218.429371,-48.610439,7.500000,7.500000
5262.665160,-86.372698,7.500000,7.500000
5306.879103,-124.160513,7.500000,7.500000
5351.063765,-161.982583,7.500000,7.500000
5395.248426,-199.804653,7.500000,7.500000
5439.534072,-237.508213,7.500000,7.500000
5483.887537,-275.132187,7.500000,7.500000
5528.241002,-312.756161,7.500000,7.500000
5572.484141,-350.509031,7.500000,7.500000
5616.502319,-388.524730,7.500000,7.500000
5660.520496,-426.540428,7.500000,7.500000
5704.538673,-464.556127,7.500000,7.500000
