# x_m,y_m,w_tr_right_m,w_tr_left_m
4426.092397,6131.822113,7.500000,7.500000
4388.191631,6085.547922,7.500000,7.500000
4352.028526,6037.937170,7.500000,7.500000
4317.027857,5989.432305,7.500000,7.500000
4282.027187,5940.927440,7.500000,7.500000
4247.026517,5892.422575,7.500000,7.500000
4214.686856,5842.107547,7.500000,7.500000
4182.888141,5791.457043,7.500000,7.500000
4152.889372,5739.709167,7.500000,7.500000
4122.890604,5687.961291,7.500000,7.500000
4094.163581,5635.514075,7.500000,7.500000
4066.533226,5582.463794,7.500000,7.500000
4038.902872,5529.413513,7.500000,7.500000
4011.272517,5476.363232,7.500000,7.500000
3986.806392,5421.791511,7.500000,7.500000
3962.623840,5367.083441,7.500000,7.500000
3939.564055,5311.913162,7.500000,7.500000
3918.221988,5256.035751,7.500000,7.500000
3896.879922,5200.158341,7.500000,7.500000
3878.711235,5143.191977,7.500000,7.500000
3861.247643,5085.983658,7.500000,7.500000
3843.784051,5028.775339,7.500000,7.500000
3827.177980,4971.319261,7.500000,7.500000
3810.388383,4913.918278,7.500000,7.500000
3792.717183,4856.773747,7.500000,7.500000
3775.045982,4799.629215,7.500000,7.500000
3757.374782,4742.484684,7.500000,7.500000
3738.114989,4685.968281,7.500000,7.500000
3711.927778,4632.190973,7.500000,7.500000
3685.421690,4578.594957,7.500000,7.500000
3652.604105,4528.587208,7.500000,7.500000
3619.013904,4479.159144,7.500000,7.500000
3580.178630,4433.666395,7.500000,7.500000
3537.964305,4391.915418,7.500000,7.500000
3488.760853,4357.903816,7.500000,7.500000
3439.557402,4323.892213,7.500000,7.500000
3390.353950,4289.880610,7.500000,7.500000
3341.150498,4255.869008,7.500000,7.500000
3285.368160,4234.730272,7.500000,7.500000
3228.979743,4214.777447,7.500000,7.500000
3172.591325,4194.824623,7.500000,7.500000
3115.561246,4176.942643,7.500000,7.500000
3057.770255,4161.516363,7.500000,7.500000
2999.979263,4146.090082,7.500000,7.500000
2942.188272,4130.663802,7.500000,7.500000
2884.303805,4115.635006,7.500000,7.500000
2825.694659,4103.687757,7.500000,7.500000
2767.085513,4091.740508,7.500000,7.500000
2708.476366,4079.793259,7.500000,7.500000
2649.867220,4067.846010,7.500000,7.500000
2591.011096,4057.222220,7.500000,7.500000
2532.037720,4047.226732,7.500000,7.500000
2473.123638,4036.890261,7.500000,7.500000
2414.237822,4026.391240,7.500000,7.500000
2355.352006,4015.892218,7.500000,7.500000
2296.466190,4005.393197,7.500000,7.500000
2237.658049,3994.486271,7.500000,7.500000
2179.034811,3982.608360,7.500000,7.500000
2120.411574,3970.730450,7.500000,7.500000
2062.328444,3956.534498,7.500000,7.500000
2004.492612,3941.277192,7.500000,7.500000
1946.656781,3926.019887,7.500000,7.500000
1893.294986,3899.419152,7.500000,7.500000
1840.615881,3871.087532,7.500000,7.500000
1793.193138,3835.366668,7.500000,7.500000
1749.150110,3794.894696,7.500000,7.500000
1715.108158,3745.848332,7.500000,7.500000
1681.836620,3696.141456,7.500000,7.500000
1653.119310,3644.004038,7.500000,7.500000
1631.677851,3588.234057,7.500000,7.500000
1615.424526,3530.670195,7.500000,7.500000
1605.600570,3471.804561,7.500000,7.500000
1601.430515,3412.408742,7.500000,7.500000
1607.266697,3352.879693,7.500000,7.500000
